id_radar,id_acidente_500m,id_acidente_1000m,id_acidente_2000m
367,D021800710,D021801281,D021800607
367,D021800710,D021801281,D021800710
367,D021800710,D021801281,D021800771
367,D021800710,D021801281,D021801125
367,D021800710,D021801281,D021801138
367,D021800710,D021801281,D021801199
367,D021800710,D021801281,D021801281
367,D021800710,D021801281,D021801306
367,D021800710,D021801281,D021801387
367,D021800710,D021801281,D021801409
367,D021800710,D021801281,D021801518
367,D021800710,D021801281,D021801531
367,D021800710,D021801281,D021801884
367,D021800710,D021801281,D021801914
367,D021800710,D021801281,D021802542
367,D021800710,D021801281,D021802590
367,D021800710,D021801281,D021802750
367,D021801281,D021800402,D021800402
367,D021801281,D021800402,D021800445
367,D021801281,D021800402,D021800543
367,D021801281,D021800402,D021800607
367,D021801281,D021800402,D021800710
367,D021801281,D021800402,D021800771
367,D021801281,D021800402,D021801125
367,D021801281,D021800402,D021801138
367,D021801281,D021800402,D021801199
367,D021801281,D021800402,D021801281
367,D021801281,D021800402,D021801306
367,D021801281,D021800402,D021801387
367,D021801281,D021800402,D021801409
367,D021801281,D021800402,D021801518
367,D021801281,D021800402,D021801531
367,D021801281,D021800402,D021801884
367,D021801281,D021800402,D021801914
367,D021801281,D021800402,D021802542
367,D021801281,D021800402,D021802590
367,D021801281,D021800402,D021802750
367,D021801281,D021800710,D021800402
367,D021801281,D021800710,D021800445
367,D021801281,D021800710,D021800543
367,D021801281,D021800710,D021800607
367,D021801281,D021800710,D021800710
367,D021801281,D021800710,D021800771
367,D021801281,D021800710,D021801125
367,D021801281,D021800710,D021801138
367,D021801281,D021800710,D021801199
367,D021801281,D021800710,D021801281
367,D021801281,D021800710,D021801306
367,D021801281,D021800710,D021801387
367,D021801281,D021800710,D021801409
367,D021801281,D021800710,D021801518
367,D021801281,D021800710,D021801531
367,D021801281,D021800710,D021801884
367,D021801281,D021800710,D021801914
367,D021801281,D021800710,D021802542
367,D021801281,D021800710,D021802590
367,D021801281,D021800710,D021802750
367,D021801281,D021801199,D021800402
367,D021801281,D021801199,D021800445
367,D021801281,D021801199,D021800543
367,D021801281,D021801199,D021800607
367,D021801281,D021801199,D021800710
367,D021801281,D021801199,D021800771
367,D021801281,D021801199,D021801125
367,D021801281,D021801199,D021801138
367,D021801281,D021801199,D021801199
367,D021801281,D021801199,D021801281
367,D021801281,D021801199,D021801306
367,D021801281,D021801199,D021801387
367,D021801281,D021801199,D021801409
367,D021801281,D021801199,D021801518
367,D021801281,D021801199,D021801531
367,D021801281,D021801199,D021801884
367,D021801281,D021801199,D021801914
367,D021801281,D021801199,D021802542
367,D021801281,D021801199,D021802590
367,D021801281,D021801199,D021802750
367,D021801281,D021801281,D021800402
367,D021801281,D021801281,D021800445
367,D021801281,D021801281,D021800543
367,D021801281,D021801281,D021800607
367,D021801281,D021801281,D021800710
367,D021801281,D021801281,D021800771
367,D021801281,D021801281,D021801125
367,D021801281,D021801281,D021801138
367,D021801281,D021801281,D021801199
367,D021801281,D021801281,D021801281
367,D021801281,D021801281,D021801306
367,D021801281,D021801281,D021801387
367,D021801281,D021801281,D021801409
367,D021801281,D021801281,D021801518
367,D021801281,D021801281,D021801531
367,D021801281,D021801281,D021801884
367,D021801281,D021801281,D021801914
367,D021801281,D021801281,D021802542
367,D021801281,D021801281,D021802590
367,D021801281,D021801281,D021802750
368,D021800723,D021800723,D021800200
368,D021800723,D021800723,D021800340
368,D021800723,D021800723,D021800647
368,D021800723,D021800723,D021800723
368,D021800723,D021800723,D021801062
368,D021800723,D021800723,D021801272
368,D021800723,D021800723,D021801500
368,D021800723,D021800723,D021801628
368,D021800723,D021800723,D021801944
368,D021800723,D021800723,D021802592
368,D021800723,D021801500,D021800200
368,D021800723,D021801500,D021800340
368,D021800723,D021801500,D021800647
368,D021800723,D021801500,D021800723
368,D021800723,D021801500,D021801062
368,D021800723,D021801500,D021801272
368,D021800723,D021801500,D021801500
368,D021800723,D021801500,D021801628
368,D021800723,D021801500,D021801944
368,D021800723,D021801500,D021802592
368,D021800723,D021801944,D021800200
368,D021800723,D021801944,D021800340
368,D021800723,D021801944,D021800647
368,D021800723,D021801944,D021800723
368,D021800723,D021801944,D021801062
368,D021800723,D021801944,D021801272
368,D021800723,D021801944,D021801500
368,D021800723,D021801944,D021801628
368,D021800723,D021801944,D021801944
368,D021800723,D021801944,D021802592
72,D021800860,D021800681,D021800038
72,D021800860,D021800681,D021800130
72,D021800860,D021800681,D021800154
72,D021800860,D021800681,D021800170
72,D021800860,D021800681,D021800207
72,D021800860,D021800681,D021800457
72,D021800860,D021800681,D021800625
72,D021800860,D021800681,D021800681
72,D021800860,D021800681,D021800860
72,D021800860,D021800681,D021800933
72,D021800860,D021800681,D021801006
72,D021800860,D021800681,D021801222
72,D021800860,D021800681,D021801557
72,D021800860,D021800681,D021801664
72,D021800860,D021800681,D021801757
72,D021800860,D021800681,D021802050
72,D021800860,D021800681,D021802091
72,D021800860,D021800681,D021802319
72,D021800860,D021800681,D021802606
72,D021800860,D021800860,D021800038
72,D021800860,D021800860,D021800130
72,D021800860,D021800860,D021800154
72,D021800860,D021800860,D021800170
72,D021800860,D021800860,D021800207
72,D021800860,D021800860,D021800457
72,D021800860,D021800860,D021800625
72,D021800860,D021800860,D021800681
72,D021800860,D021800860,D021800860
72,D021800860,D021800860,D021800933
72,D021800860,D021800860,D021801006
72,D021800860,D021800860,D021801222
72,D021800860,D021800860,D021801557
72,D021800860,D021800860,D021801664
72,D021800860,D021800860,D021801757
72,D021800860,D021800860,D021802050
72,D021800860,D021800860,D021802091
72,D021800860,D021800860,D021802319
72,D021800860,D021800860,D021802606
72,D021800860,D021801222,D021800038
72,D021800860,D021801222,D021800130
72,D021800860,D021801222,D021800154
72,D021800860,D021801222,D021800170
72,D021800860,D021801222,D021800207
72,D021800860,D021801222,D021800457
72,D021800860,D021801222,D021800625
72,D021800860,D021801222,D021800681
72,D021800860,D021801222,D021800860
72,D021800860,D021801222,D021800933
72,D021800860,D021801222,D021801006
72,D021800860,D021801222,D021801222
72,D021800860,D021801222,D021801557
72,D021800860,D021801222,D021801664
72,D021800860,D021801222,D021801757
72,D021800860,D021801222,D021802050
72,D021800860,D021801222,D021802091
72,D021800860,D021801222,D021802319
72,D021800860,D021801222,D021802606
72,D021800860,D021801557,D021800038
72,D021800860,D021801557,D021800130
72,D021800860,D021801557,D021800154
72,D021800860,D021801557,D021800170
72,D021800860,D021801557,D021800207
72,D021800860,D021801557,D021800457
72,D021800860,D021801557,D021800625
72,D021800860,D021801557,D021800681
72,D021800860,D021801557,D021800860
72,D021800860,D021801557,D021800933
72,D021800860,D021801557,D021801006
72,D021800860,D021801557,D021801222
72,D021800860,D021801557,D021801557
72,D021800860,D021801557,D021801664
72,D021800860,D021801557,D021801757
72,D021800860,D021801557,D021802050
72,D021800860,D021801557,D021802091
72,D021800860,D021801557,D021802319
72,D021800860,D021801557,D021802606
72,D021800860,D021802050,D021800038
72,D021800860,D021802050,D021800130
72,D021800860,D021802050,D021800154
72,D021800860,D021802050,D021800170
72,D021800860,D021802050,D021800207
72,D021800860,D021802050,D021800457
72,D021800860,D021802050,D021800625
72,D021800860,D021802050,D021800681
72,D021800860,D021802050,D021800860
72,D021800860,D021802050,D021800933
72,D021800860,D021802050,D021801006
72,D021800860,D021802050,D021801222
72,D021800860,D021802050,D021801557
72,D021800860,D021802050,D021801664
72,D021800860,D021802050,D021801757
72,D021800860,D021802050,D021802050
72,D021800860,D021802050,D021802091
72,D021800860,D021802050,D021802319
72,D021800860,D021802050,D021802606
72,D021800860,D021802319,D021800038
72,D021800860,D021802319,D021800130
72,D021800860,D021802319,D021800154
72,D021800860,D021802319,D021800170
72,D021800860,D021802319,D021800207
72,D021800860,D021802319,D021800457
72,D021800860,D021802319,D021800625
72,D021800860,D021802319,D021800681
72,D021800860,D021802319,D021800860
72,D021800860,D021802319,D021800933
72,D021800860,D021802319,D021801006
72,D021800860,D021802319,D021801222
72,D021800860,D021802319,D021801557
72,D021800860,D021802319,D021801664
72,D021800860,D021802319,D021801757
72,D021800860,D021802319,D021802050
72,D021800860,D021802319,D021802091
72,D021800860,D021802319,D021802319
72,D021800860,D021802319,D021802606
72,D021800860,D021802606,D021800038
72,D021800860,D021802606,D021800130
72,D021800860,D021802606,D021800154
72,D021800860,D021802606,D021800170
72,D021800860,D021802606,D021800207
72,D021800860,D021802606,D021800457
72,D021800860,D021802606,D021800625
72,D021800860,D021802606,D021800681
72,D021800860,D021802606,D021800860
72,D021800860,D021802606,D021800933
72,D021800860,D021802606,D021801006
72,D021800860,D021802606,D021801222
72,D021800860,D021802606,D021801557
72,D021800860,D021802606,D021801664
72,D021800860,D021802606,D021801757
72,D021800860,D021802606,D021802050
72,D021800860,D021802606,D021802091
72,D021800860,D021802606,D021802319
72,D021800860,D021802606,D021802606
72,D021801557,D021800681,D021800038
72,D021801557,D021800681,D021800130
72,D021801557,D021800681,D021800154
72,D021801557,D021800681,D021800170
72,D021801557,D021800681,D021800207
72,D021801557,D021800681,D021800457
72,D021801557,D021800681,D021800625
72,D021801557,D021800681,D021800681
72,D021801557,D021800681,D021800860
72,D021801557,D021800681,D021800933
72,D021801557,D021800681,D021801006
72,D021801557,D021800681,D021801222
72,D021801557,D021800681,D021801557
72,D021801557,D021800681,D021801664
72,D021801557,D021800681,D021801757
72,D021801557,D021800681,D021802050
72,D021801557,D021800681,D021802091
72,D021801557,D021800681,D021802319
72,D021801557,D021800681,D021802606
72,D021801557,D021800860,D021800038
72,D021801557,D021800860,D021800130
72,D021801557,D021800860,D021800154
72,D021801557,D021800860,D021800170
72,D021801557,D021800860,D021800207
72,D021801557,D021800860,D021800457
72,D021801557,D021800860,D021800625
72,D021801557,D021800860,D021800681
72,D021801557,D021800860,D021800860
72,D021801557,D021800860,D021800933
72,D021801557,D021800860,D021801006
72,D021801557,D021800860,D021801222
72,D021801557,D021800860,D021801557
72,D021801557,D021800860,D021801664
72,D021801557,D021800860,D021801757
72,D021801557,D021800860,D021802050
72,D021801557,D021800860,D021802091
72,D021801557,D021800860,D021802319
72,D021801557,D021800860,D021802606
72,D021801557,D021801222,D021800038
72,D021801557,D021801222,D021800130
72,D021801557,D021801222,D021800154
72,D021801557,D021801222,D021800170
72,D021801557,D021801222,D021800207
72,D021801557,D021801222,D021800457
72,D021801557,D021801222,D021800625
72,D021801557,D021801222,D021800681
72,D021801557,D021801222,D021800860
72,D021801557,D021801222,D021800933
72,D021801557,D021801222,D021801006
72,D021801557,D021801222,D021801222
72,D021801557,D021801222,D021801557
72,D021801557,D021801222,D021801664
72,D021801557,D021801222,D021801757
72,D021801557,D021801222,D021802050
72,D021801557,D021801222,D021802091
72,D021801557,D021801222,D021802319
72,D021801557,D021801222,D021802606
72,D021801557,D021801557,D021800038
72,D021801557,D021801557,D021800130
72,D021801557,D021801557,D021800154
72,D021801557,D021801557,D021800170
72,D021801557,D021801557,D021800207
72,D021801557,D021801557,D021800457
72,D021801557,D021801557,D021800625
72,D021801557,D021801557,D021800681
72,D021801557,D021801557,D021800860
72,D021801557,D021801557,D021800933
72,D021801557,D021801557,D021801006
72,D021801557,D021801557,D021801222
72,D021801557,D021801557,D021801557
72,D021801557,D021801557,D021801664
72,D021801557,D021801557,D021801757
72,D021801557,D021801557,D021802050
72,D021801557,D021801557,D021802091
72,D021801557,D021801557,D021802319
72,D021801557,D021801557,D021802606
72,D021801557,D021802050,D021800038
72,D021801557,D021802050,D021800130
72,D021801557,D021802050,D021800154
72,D021801557,D021802050,D021800170
72,D021801557,D021802050,D021800207
72,D021801557,D021802050,D021800457
72,D021801557,D021802050,D021800625
72,D021801557,D021802050,D021800681
72,D021801557,D021802050,D021800860
72,D021801557,D021802050,D021800933
72,D021801557,D021802050,D021801006
72,D021801557,D021802050,D021801222
72,D021801557,D021802050,D021801557
72,D021801557,D021802050,D021801664
72,D021801557,D021802050,D021801757
72,D021801557,D021802050,D021802050
72,D021801557,D021802050,D021802091
72,D021801557,D021802050,D021802319
72,D021801557,D021802050,D021802606
72,D021801557,D021802319,D021800038
72,D021801557,D021802319,D021800130
72,D021801557,D021802319,D021800154
72,D021801557,D021802319,D021800170
72,D021801557,D021802319,D021800207
72,D021801557,D021802319,D021800457
72,D021801557,D021802319,D021800625
72,D021801557,D021802319,D021800681
72,D021801557,D021802319,D021800860
72,D021801557,D021802319,D021800933
72,D021801557,D021802319,D021801006
72,D021801557,D021802319,D021801222
72,D021801557,D021802319,D021801557
72,D021801557,D021802319,D021801664
72,D021801557,D021802319,D021801757
72,D021801557,D021802319,D021802050
72,D021801557,D021802319,D021802091
72,D021801557,D021802319,D021802319
72,D021801557,D021802319,D021802606
72,D021801557,D021802606,D021800038
72,D021801557,D021802606,D021800130
72,D021801557,D021802606,D021800154
72,D021801557,D021802606,D021800170
72,D021801557,D021802606,D021800207
72,D021801557,D021802606,D021800457
72,D021801557,D021802606,D021800625
72,D021801557,D021802606,D021800681
72,D021801557,D021802606,D021800860
72,D021801557,D021802606,D021800933
72,D021801557,D021802606,D021801006
72,D021801557,D021802606,D021801222
72,D021801557,D021802606,D021801557
72,D021801557,D021802606,D021801664
72,D021801557,D021802606,D021801757
72,D021801557,D021802606,D021802050
72,D021801557,D021802606,D021802091
72,D021801557,D021802606,D021802319
72,D021801557,D021802606,D021802606
74,D021800860,D021800681,D021800038
74,D021800860,D021800681,D021800130
74,D021800860,D021800681,D021800154
74,D021800860,D021800681,D021800170
74,D021800860,D021800681,D021800207
74,D021800860,D021800681,D021800457
74,D021800860,D021800681,D021800625
74,D021800860,D021800681,D021800681
74,D021800860,D021800681,D021800860
74,D021800860,D021800681,D021800933
74,D021800860,D021800681,D021801006
74,D021800860,D021800681,D021801222
74,D021800860,D021800681,D021801557
74,D021800860,D021800681,D021801664
74,D021800860,D021800681,D021801757
74,D021800860,D021800681,D021802050
74,D021800860,D021800681,D021802091
74,D021800860,D021800681,D021802319
74,D021800860,D021800681,D021802606
74,D021800860,D021800860,D021800038
74,D021800860,D021800860,D021800130
74,D021800860,D021800860,D021800154
74,D021800860,D021800860,D021800170
74,D021800860,D021800860,D021800207
74,D021800860,D021800860,D021800457
74,D021800860,D021800860,D021800625
74,D021800860,D021800860,D021800681
74,D021800860,D021800860,D021800860
74,D021800860,D021800860,D021800933
74,D021800860,D021800860,D021801006
74,D021800860,D021800860,D021801222
74,D021800860,D021800860,D021801557
74,D021800860,D021800860,D021801664
74,D021800860,D021800860,D021801757
74,D021800860,D021800860,D021802050
74,D021800860,D021800860,D021802091
74,D021800860,D021800860,D021802319
74,D021800860,D021800860,D021802606
74,D021800860,D021801222,D021800038
74,D021800860,D021801222,D021800130
74,D021800860,D021801222,D021800154
74,D021800860,D021801222,D021800170
74,D021800860,D021801222,D021800207
74,D021800860,D021801222,D021800457
74,D021800860,D021801222,D021800625
74,D021800860,D021801222,D021800681
74,D021800860,D021801222,D021800860
74,D021800860,D021801222,D021800933
74,D021800860,D021801222,D021801006
74,D021800860,D021801222,D021801222
74,D021800860,D021801222,D021801557
74,D021800860,D021801222,D021801664
74,D021800860,D021801222,D021801757
74,D021800860,D021801222,D021802050
74,D021800860,D021801222,D021802091
74,D021800860,D021801222,D021802319
74,D021800860,D021801222,D021802606
74,D021800860,D021801557,D021800038
74,D021800860,D021801557,D021800130
74,D021800860,D021801557,D021800154
74,D021800860,D021801557,D021800170
74,D021800860,D021801557,D021800207
74,D021800860,D021801557,D021800457
74,D021800860,D021801557,D021800625
74,D021800860,D021801557,D021800681
74,D021800860,D021801557,D021800860
74,D021800860,D021801557,D021800933
74,D021800860,D021801557,D021801006
74,D021800860,D021801557,D021801222
74,D021800860,D021801557,D021801557
74,D021800860,D021801557,D021801664
74,D021800860,D021801557,D021801757
74,D021800860,D021801557,D021802050
74,D021800860,D021801557,D021802091
74,D021800860,D021801557,D021802319
74,D021800860,D021801557,D021802606
74,D021800860,D021802050,D021800038
74,D021800860,D021802050,D021800130
74,D021800860,D021802050,D021800154
74,D021800860,D021802050,D021800170
74,D021800860,D021802050,D021800207
74,D021800860,D021802050,D021800457
74,D021800860,D021802050,D021800625
74,D021800860,D021802050,D021800681
74,D021800860,D021802050,D021800860
74,D021800860,D021802050,D021800933
74,D021800860,D021802050,D021801006
74,D021800860,D021802050,D021801222
74,D021800860,D021802050,D021801557
74,D021800860,D021802050,D021801664
74,D021800860,D021802050,D021801757
74,D021800860,D021802050,D021802050
74,D021800860,D021802050,D021802091
74,D021800860,D021802050,D021802319
74,D021800860,D021802050,D021802606
74,D021800860,D021802319,D021800038
74,D021800860,D021802319,D021800130
74,D021800860,D021802319,D021800154
74,D021800860,D021802319,D021800170
74,D021800860,D021802319,D021800207
74,D021800860,D021802319,D021800457
74,D021800860,D021802319,D021800625
74,D021800860,D021802319,D021800681
74,D021800860,D021802319,D021800860
74,D021800860,D021802319,D021800933
74,D021800860,D021802319,D021801006
74,D021800860,D021802319,D021801222
74,D021800860,D021802319,D021801557
74,D021800860,D021802319,D021801664
74,D021800860,D021802319,D021801757
74,D021800860,D021802319,D021802050
74,D021800860,D021802319,D021802091
74,D021800860,D021802319,D021802319
74,D021800860,D021802319,D021802606
74,D021800860,D021802606,D021800038
74,D021800860,D021802606,D021800130
74,D021800860,D021802606,D021800154
74,D021800860,D021802606,D021800170
74,D021800860,D021802606,D021800207
74,D021800860,D021802606,D021800457
74,D021800860,D021802606,D021800625
74,D021800860,D021802606,D021800681
74,D021800860,D021802606,D021800860
74,D021800860,D021802606,D021800933
74,D021800860,D021802606,D021801006
74,D021800860,D021802606,D021801222
74,D021800860,D021802606,D021801557
74,D021800860,D021802606,D021801664
74,D021800860,D021802606,D021801757
74,D021800860,D021802606,D021802050
74,D021800860,D021802606,D021802091
74,D021800860,D021802606,D021802319
74,D021800860,D021802606,D021802606
74,D021801557,D021800681,D021800038
74,D021801557,D021800681,D021800130
74,D021801557,D021800681,D021800154
74,D021801557,D021800681,D021800170
74,D021801557,D021800681,D021800207
74,D021801557,D021800681,D021800457
74,D021801557,D021800681,D021800625
74,D021801557,D021800681,D021800681
74,D021801557,D021800681,D021800860
74,D021801557,D021800681,D021800933
74,D021801557,D021800681,D021801006
74,D021801557,D021800681,D021801222
74,D021801557,D021800681,D021801557
74,D021801557,D021800681,D021801664
74,D021801557,D021800681,D021801757
74,D021801557,D021800681,D021802050
74,D021801557,D021800681,D021802091
74,D021801557,D021800681,D021802319
74,D021801557,D021800681,D021802606
74,D021801557,D021800860,D021800038
74,D021801557,D021800860,D021800130
74,D021801557,D021800860,D021800154
74,D021801557,D021800860,D021800170
74,D021801557,D021800860,D021800207
74,D021801557,D021800860,D021800457
74,D021801557,D021800860,D021800625
74,D021801557,D021800860,D021800681
74,D021801557,D021800860,D021800860
74,D021801557,D021800860,D021800933
74,D021801557,D021800860,D021801006
74,D021801557,D021800860,D021801222
74,D021801557,D021800860,D021801557
74,D021801557,D021800860,D021801664
74,D021801557,D021800860,D021801757
74,D021801557,D021800860,D021802050
74,D021801557,D021800860,D021802091
74,D021801557,D021800860,D021802319
74,D021801557,D021800860,D021802606
74,D021801557,D021801222,D021800038
74,D021801557,D021801222,D021800130
74,D021801557,D021801222,D021800154
74,D021801557,D021801222,D021800170
74,D021801557,D021801222,D021800207
74,D021801557,D021801222,D021800457
74,D021801557,D021801222,D021800625
74,D021801557,D021801222,D021800681
74,D021801557,D021801222,D021800860
74,D021801557,D021801222,D021800933
74,D021801557,D021801222,D021801006
74,D021801557,D021801222,D021801222
74,D021801557,D021801222,D021801557
74,D021801557,D021801222,D021801664
74,D021801557,D021801222,D021801757
74,D021801557,D021801222,D021802050
74,D021801557,D021801222,D021802091
74,D021801557,D021801222,D021802319
74,D021801557,D021801222,D021802606
74,D021801557,D021801557,D021800038
74,D021801557,D021801557,D021800130
74,D021801557,D021801557,D021800154
74,D021801557,D021801557,D021800170
74,D021801557,D021801557,D021800207
74,D021801557,D021801557,D021800457
74,D021801557,D021801557,D021800625
74,D021801557,D021801557,D021800681
74,D021801557,D021801557,D021800860
74,D021801557,D021801557,D021800933
74,D021801557,D021801557,D021801006
74,D021801557,D021801557,D021801222
74,D021801557,D021801557,D021801557
74,D021801557,D021801557,D021801664
74,D021801557,D021801557,D021801757
74,D021801557,D021801557,D021802050
74,D021801557,D021801557,D021802091
74,D021801557,D021801557,D021802319
74,D021801557,D021801557,D021802606
74,D021801557,D021802050,D021800038
74,D021801557,D021802050,D021800130
74,D021801557,D021802050,D021800154
74,D021801557,D021802050,D021800170
74,D021801557,D021802050,D021800207
74,D021801557,D021802050,D021800457
74,D021801557,D021802050,D021800625
74,D021801557,D021802050,D021800681
74,D021801557,D021802050,D021800860
74,D021801557,D021802050,D021800933
74,D021801557,D021802050,D021801006
74,D021801557,D021802050,D021801222
74,D021801557,D021802050,D021801557
74,D021801557,D021802050,D021801664
74,D021801557,D021802050,D021801757
74,D021801557,D021802050,D021802050
74,D021801557,D021802050,D021802091
74,D021801557,D021802050,D021802319
74,D021801557,D021802050,D021802606
74,D021801557,D021802319,D021800038
74,D021801557,D021802319,D021800130
74,D021801557,D021802319,D021800154
74,D021801557,D021802319,D021800170
74,D021801557,D021802319,D021800207
74,D021801557,D021802319,D021800457
74,D021801557,D021802319,D021800625
74,D021801557,D021802319,D021800681
74,D021801557,D021802319,D021800860
74,D021801557,D021802319,D021800933
74,D021801557,D021802319,D021801006
74,D021801557,D021802319,D021801222
74,D021801557,D021802319,D021801557
74,D021801557,D021802319,D021801664
74,D021801557,D021802319,D021801757
74,D021801557,D021802319,D021802050
74,D021801557,D021802319,D021802091
74,D021801557,D021802319,D021802319
74,D021801557,D021802319,D021802606
74,D021801557,D021802606,D021800038
74,D021801557,D021802606,D021800130
74,D021801557,D021802606,D021800154
74,D021801557,D021802606,D021800170
74,D021801557,D021802606,D021800207
74,D021801557,D021802606,D021800457
74,D021801557,D021802606,D021800625
74,D021801557,D021802606,D021800681
74,D021801557,D021802606,D021800860
74,D021801557,D021802606,D021800933
74,D021801557,D021802606,D021801006
74,D021801557,D021802606,D021801222
74,D021801557,D021802606,D021801557
74,D021801557,D021802606,D021801664
74,D021801557,D021802606,D021801757
74,D021801557,D021802606,D021802050
74,D021801557,D021802606,D021802091
74,D021801557,D021802606,D021802319
74,D021801557,D021802606,D021802606
87,D021800860,D021800860,D021800038
87,D021800860,D021800860,D021800130
87,D021800860,D021800860,D021800154
87,D021800860,D021800860,D021800170
87,D021800860,D021800860,D021800207
87,D021800860,D021800860,D021800625
87,D021800860,D021800860,D021800681
87,D021800860,D021800860,D021800860
87,D021800860,D021800860,D021800933
87,D021800860,D021800860,D021801006
87,D021800860,D021800860,D021801044
87,D021800860,D021800860,D021801103
87,D021800860,D021800860,D021801222
87,D021800860,D021800860,D021801273
87,D021800860,D021800860,D021801557
87,D021800860,D021800860,D021801664
87,D021800860,D021800860,D021801757
87,D021800860,D021800860,D021802050
87,D021800860,D021800860,D021802091
87,D021800860,D021800860,D021802319
87,D021800860,D021800860,D021802606
87,D021800860,D021801222,D021800038
87,D021800860,D021801222,D021800130
87,D021800860,D021801222,D021800154
87,D021800860,D021801222,D021800170
87,D021800860,D021801222,D021800207
87,D021800860,D021801222,D021800625
87,D021800860,D021801222,D021800681
87,D021800860,D021801222,D021800860
87,D021800860,D021801222,D021800933
87,D021800860,D021801222,D021801006
87,D021800860,D021801222,D021801044
87,D021800860,D021801222,D021801103
87,D021800860,D021801222,D021801222
87,D021800860,D021801222,D021801273
87,D021800860,D021801222,D021801557
87,D021800860,D021801222,D021801664
87,D021800860,D021801222,D021801757
87,D021800860,D021801222,D021802050
87,D021800860,D021801222,D021802091
87,D021800860,D021801222,D021802319
87,D021800860,D021801222,D021802606
87,D021800860,D021801557,D021800038
87,D021800860,D021801557,D021800130
87,D021800860,D021801557,D021800154
87,D021800860,D021801557,D021800170
87,D021800860,D021801557,D021800207
87,D021800860,D021801557,D021800625
87,D021800860,D021801557,D021800681
87,D021800860,D021801557,D021800860
87,D021800860,D021801557,D021800933
87,D021800860,D021801557,D021801006
87,D021800860,D021801557,D021801044
87,D021800860,D021801557,D021801103
87,D021800860,D021801557,D021801222
87,D021800860,D021801557,D021801273
87,D021800860,D021801557,D021801557
87,D021800860,D021801557,D021801664
87,D021800860,D021801557,D021801757
87,D021800860,D021801557,D021802050
87,D021800860,D021801557,D021802091
87,D021800860,D021801557,D021802319
87,D021800860,D021801557,D021802606
87,D021800860,D021801757,D021800038
87,D021800860,D021801757,D021800130
87,D021800860,D021801757,D021800154
87,D021800860,D021801757,D021800170
87,D021800860,D021801757,D021800207
87,D021800860,D021801757,D021800625
87,D021800860,D021801757,D021800681
87,D021800860,D021801757,D021800860
87,D021800860,D021801757,D021800933
87,D021800860,D021801757,D021801006
87,D021800860,D021801757,D021801044
87,D021800860,D021801757,D021801103
87,D021800860,D021801757,D021801222
87,D021800860,D021801757,D021801273
87,D021800860,D021801757,D021801557
87,D021800860,D021801757,D021801664
87,D021800860,D021801757,D021801757
87,D021800860,D021801757,D021802050
87,D021800860,D021801757,D021802091
87,D021800860,D021801757,D021802319
87,D021800860,D021801757,D021802606
87,D021800860,D021802050,D021800038
87,D021800860,D021802050,D021800130
87,D021800860,D021802050,D021800154
87,D021800860,D021802050,D021800170
87,D021800860,D021802050,D021800207
87,D021800860,D021802050,D021800625
87,D021800860,D021802050,D021800681
87,D021800860,D021802050,D021800860
87,D021800860,D021802050,D021800933
87,D021800860,D021802050,D021801006
87,D021800860,D021802050,D021801044
87,D021800860,D021802050,D021801103
87,D021800860,D021802050,D021801222
87,D021800860,D021802050,D021801273
87,D021800860,D021802050,D021801557
87,D021800860,D021802050,D021801664
87,D021800860,D021802050,D021801757
87,D021800860,D021802050,D021802050
87,D021800860,D021802050,D021802091
87,D021800860,D021802050,D021802319
87,D021800860,D021802050,D021802606
87,D021800860,D021802606,D021800038
87,D021800860,D021802606,D021800130
87,D021800860,D021802606,D021800154
87,D021800860,D021802606,D021800170
87,D021800860,D021802606,D021800207
87,D021800860,D021802606,D021800625
87,D021800860,D021802606,D021800681
87,D021800860,D021802606,D021800860
87,D021800860,D021802606,D021800933
87,D021800860,D021802606,D021801006
87,D021800860,D021802606,D021801044
87,D021800860,D021802606,D021801103
87,D021800860,D021802606,D021801222
87,D021800860,D021802606,D021801273
87,D021800860,D021802606,D021801557
87,D021800860,D021802606,D021801664
87,D021800860,D021802606,D021801757
87,D021800860,D021802606,D021802050
87,D021800860,D021802606,D021802091
87,D021800860,D021802606,D021802319
87,D021800860,D021802606,D021802606
87,D021801222,D021800860,D021800038
87,D021801222,D021800860,D021800130
87,D021801222,D021800860,D021800154
87,D021801222,D021800860,D021800170
87,D021801222,D021800860,D021800207
87,D021801222,D021800860,D021800625
87,D021801222,D021800860,D021800681
87,D021801222,D021800860,D021800860
87,D021801222,D021800860,D021800933
87,D021801222,D021800860,D021801006
87,D021801222,D021800860,D021801044
87,D021801222,D021800860,D021801103
87,D021801222,D021800860,D021801222
87,D021801222,D021800860,D021801273
87,D021801222,D021800860,D021801557
87,D021801222,D021800860,D021801664
87,D021801222,D021800860,D021801757
87,D021801222,D021800860,D021802050
87,D021801222,D021800860,D021802091
87,D021801222,D021800860,D021802319
87,D021801222,D021800860,D021802606
87,D021801222,D021801222,D021800038
87,D021801222,D021801222,D021800130
87,D021801222,D021801222,D021800154
87,D021801222,D021801222,D021800170
87,D021801222,D021801222,D021800207
87,D021801222,D021801222,D021800625
87,D021801222,D021801222,D021800681
87,D021801222,D021801222,D021800860
87,D021801222,D021801222,D021800933
87,D021801222,D021801222,D021801006
87,D021801222,D021801222,D021801044
87,D021801222,D021801222,D021801103
87,D021801222,D021801222,D021801222
87,D021801222,D021801222,D021801273
87,D021801222,D021801222,D021801557
