record_id,Placa,Veículo,Tipo de Veículo,driverVeiculo_id
09db15c2-2b44-4b81-8271-f76ba946c97b,       ,Bicicleta,Bicicleta,9d75535e-c48e-43dd-980b-991f154a6e81
a4d125a4-745d-431b-b51e-cad49ecce6b2,       ,Bicicleta,Bicicleta,4d5ddddd-df79-43c8-96cf-ab198f212db0
5d30cb5b-e59f-48be-b5d0-109e7f172fb9,D5X0z2Q,Caminhonete/Camioneta,Automóvel,d6e84a77-00be-4c9e-8bf1-8aca4c272d07
5d30cb5b-e59f-48be-b5d0-109e7f172fb9,       ,Bicicleta,Bicicleta,549a2065-2f3d-4fe4-8e16-da54f8cda3ca
f367d296-d7dc-43d2-bac8-ed6e61a8ac9d,       ,Sem Informação,Sem Informação,2db6015d-e109-4b04-8523-1989b42ce79c
f367d296-d7dc-43d2-bac8-ed6e61a8ac9d,       ,Bicicleta,Bicicleta,dc1551eb-7a93-46e1-af6c-5261c723d3e8
173029f5-731a-4d52-8579-ecff51c2f9cc,knC27Yz,Microônibus,Ônibus,a91cc01a-df10-44b8-9e9f-15ce7b40f8d7
173029f5-731a-4d52-8579-ecff51c2f9cc,       ,Bicicleta,Bicicleta,54bf9b20-98a9-43fd-b8f1-4967fc0bb8f5
1c9aa41a-e471-4352-ac35-0367e3eef87d,RauQmqY,Auto,Automóvel,62dc39de-ad55-45de-bab3-dd9541f5778e
1c9aa41a-e471-4352-ac35-0367e3eef87d,       ,Bicicleta,Bicicleta,3344fa21-eead-40fb-bfec-6bf0f0710f8c
fbf43095-edaa-49cc-88cc-92fb1a931dca,RXPmz6Y,Caminhonete/Camioneta,Automóvel,2a1dc404-9632-4dba-9312-dfc697e48c0f
fbf43095-edaa-49cc-88cc-92fb1a931dca,       ,Bicicleta,Bicicleta,611a3049-79c5-4b81-9e79-6914b7adbf98
cb4870ce-2476-4b0c-af7d-ecf40cb74b3f,TT5GQ27,Auto,Automóvel,6292ab7c-c07c-4a3c-99eb-de68723f08ca
cb4870ce-2476-4b0c-af7d-ecf40cb74b3f,       ,Bicicleta,Bicicleta,fa492b1e-89a6-4b17-b799-7c74c0f8c2ca
619983f0-af14-40d1-9bca-85ef9223383b,nenz7Gz,Auto,Automóvel,eca6521c-bef6-497d-910f-58c4c27ec892
619983f0-af14-40d1-9bca-85ef9223383b,       ,Bicicleta,Bicicleta,8e807ce6-0a87-46f0-ba7a-585d55df544f
49a6e748-a555-4aa3-863a-b5ff730b8da9,       ,Bicicleta,Bicicleta,43a69012-eee3-4f77-9cbc-c705760a3b83
07f71c45-acfa-4cd9-a99a-77e53778eea9,eklmzz0,Auto,Automóvel,6b04324a-5510-4580-bfa4-9bb4bac671a3
07f71c45-acfa-4cd9-a99a-77e53778eea9,       ,Bicicleta,Bicicleta,72a8aa8b-44cf-4746-a545-4f3207e922e0
d477178e-2f96-49ba-b348-731343e4f532,RHc7zQm,Auto,Automóvel,8f911cdc-4595-46f6-88fa-9b7d2a17429e
d477178e-2f96-49ba-b348-731343e4f532,yi     ,Bicicleta,Bicicleta,3b519026-5b3b-4c62-9f14-0a2febbfa962
ce94af8b-cf9f-49ed-bd1b-ba588e1ef10e,R9e7Q7Y,Auto,Automóvel,61d5b6b2-d7f6-428e-bb9c-d229b198cc07
ce94af8b-cf9f-49ed-bd1b-ba588e1ef10e,       ,Bicicleta,Bicicleta,27db8dbd-c4c7-49f5-82f4-6d390e16afed
e7888cc9-e9d2-469c-be38-8d673e837ec9,eDRYQQY,Auto,Automóvel,b99bc3e9-7650-4f45-8fb6-94f5950fbbd9
e7888cc9-e9d2-469c-be38-8d673e837ec9,       ,Bicicleta,Bicicleta,133c1cb5-1d03-45d4-8309-05ac921135a2
d881eb64-694a-45ed-901c-6aa649308855,       ,Bicicleta,Bicicleta,efe697e0-9c5e-40bc-a2ec-9fe0891da1b2
e8939210-7c57-432f-b314-028d861df467,n9NG67m,Moto,Motocicleta,af419778-1b2b-4572-ae81-c50771d1164f
e8939210-7c57-432f-b314-028d861df467,       ,Bicicleta,Bicicleta,b2bd03a2-5a5e-48c5-a7da-ddc74153abfc
d1023dd6-9934-46ce-a2a0-9fe56c76ed05,RJv7QzG,Ônibus,Ônibus,fd6269af-1470-4cac-84b1-79874313df0a
d1023dd6-9934-46ce-a2a0-9fe56c76ed05,       ,Bicicleta,Bicicleta,816a7370-b680-4edd-a814-8c26f8dbfd4a
ae848995-cbba-4b3b-a53a-799d9302ef6c,R556mzm,Moto,Motocicleta,43355c31-20b1-4c33-8424-67825bacb7d3
ae848995-cbba-4b3b-a53a-799d9302ef6c,       ,Bicicleta,Bicicleta,ee8d3c9a-87f9-4015-9f20-d8696282d54a
37e4d356-ee0c-496a-a0af-2e0f3be63cc1,eHc6Gmz,Caminhão,Caminhão,137ac215-1f5d-4d74-a93d-86d843d40335
37e4d356-ee0c-496a-a0af-2e0f3be63cc1,       ,Bicicleta,Bicicleta,fb48aee0-a77f-46c2-802c-52cd889dc147
5de8adad-774d-44c9-8881-861df112c0ad,vWR2Gm0,Auto,Automóvel,bf80ba80-23c7-4201-ba4e-f7663a148ec9
5de8adad-774d-44c9-8881-861df112c0ad,       ,Bicicleta,Bicicleta,97811d93-6a16-4553-9a7a-d243e44a17bc
dc60cc36-0c56-4c92-bc61-11c3171f3d3d,RC9m2mz,Moto,Motocicleta,b9b06fca-2795-44b7-b9d2-5edc10f53adb
dc60cc36-0c56-4c92-bc61-11c3171f3d3d,       ,Bicicleta,Bicicleta,3e0d5853-81b2-493b-bdf5-bcc5a88f66a0
34503522-9ef5-49a4-9584-64b164f80cd5,       ,Moto,Motocicleta,e49e3a0e-09ca-4d39-a4e8-d505066c3d1e
34503522-9ef5-49a4-9584-64b164f80cd5,       ,Bicicleta,Bicicleta,0894566e-b85e-4c80-890c-3dcf6a7956ae
9a6bc138-d2cc-47bc-af6e-e5762615b78b,       ,Auto,Automóvel,c34549ae-c46b-4397-b42a-a5ec5a5ce8f6
9a6bc138-d2cc-47bc-af6e-e5762615b78b,       ,Bicicleta,Bicicleta,0543f0bf-9fa2-476d-953f-fba350295808
7e0e499f-e632-49a7-a166-3bfb8e247735,t5X06zG,Auto,Automóvel,c682e9eb-cbf0-4391-9f77-63a5d3700a46
7e0e499f-e632-49a7-a166-3bfb8e247735,       ,Bicicleta,Bicicleta,db70b41c-ba58-4e5f-9382-645f52115776
4ddcbecd-97a0-4cc1-9351-57aa4debdf10,eyCmGzY,Auto,Automóvel,001722ef-8ce3-4fff-8415-fa42478c81b0
4ddcbecd-97a0-4cc1-9351-57aa4debdf10,yi     ,Bicicleta,Bicicleta,cf684865-c597-4297-a762-f7d8eba8dd88
e31bcbcf-ca2b-4363-b884-4403226246d9,       ,Auto,Automóvel,bf9d895b-9d90-4d27-8a20-f203b8a336b6
e31bcbcf-ca2b-4363-b884-4403226246d9,       ,Bicicleta,Bicicleta,50449b22-6e94-4bf9-8ebf-7728a1c5df5f
e7c4ae28-d600-447c-ab38-a06d367a8fe2,       ,Auto,Automóvel,9bf2400e-c210-4091-a3f1-799cce239341
e7c4ae28-d600-447c-ab38-a06d367a8fe2,       ,Bicicleta,Bicicleta,f71f828f-6699-44d8-92b0-5b4eac674afa
6ace39cd-0f65-48c4-bf3d-b0194abc7166,ncWm7qz,Caminhonete/Camioneta,Automóvel,c307bc46-248e-491f-a964-4701336ca735
6ace39cd-0f65-48c4-bf3d-b0194abc7166,       ,Bicicleta,Bicicleta,e60c8573-896f-4a39-a4fd-7234609faa06
bcd730db-9109-488a-ad7b-fe4869ba1150,eDc0G7z,Moto,Motocicleta,a555f8f1-ae6f-42c5-a841-ebdeef4a4375
bcd730db-9109-488a-ad7b-fe4869ba1150,       ,Bicicleta,Bicicleta,0af9b45c-8080-4912-997a-8fa317fb2593
630a077f-5a3d-4ee8-936b-436f7ccd7fe9,DWP622m,Ônibus,Ônibus,2e5377e6-2221-4556-ab01-97bd12822341
630a077f-5a3d-4ee8-936b-436f7ccd7fe9,       ,Bicicleta,Bicicleta,cbef9f68-ae12-439d-8c79-9753b8185ab6
1b0e5124-e909-4731-9e3e-0c83c30f3938,VTy0YzQ,Moto,Motocicleta,fb46b460-8266-42c3-ab1d-23f5bf550852
1b0e5124-e909-4731-9e3e-0c83c30f3938,       ,Bicicleta,Bicicleta,74006403-ca63-48a1-96ce-10b818d8190f
7a906cc0-7ef0-49b7-bfd5-9657b3c37e8d,DHPz267,Moto,Motocicleta,d2a3ae21-4b49-4a4e-a894-39cb4cf8b840
7a906cc0-7ef0-49b7-bfd5-9657b3c37e8d,yi     ,Bicicleta,Bicicleta,8676b14d-7c65-4575-858c-0cdf05902d3b
b2088bf5-f20c-495d-9376-a082152ecf97,DWcm76q,Auto,Automóvel,b081ab29-3047-448c-9f42-f82131349ff3
b2088bf5-f20c-495d-9376-a082152ecf97,       ,Bicicleta,Bicicleta,422e9a8d-e479-4f73-a207-a6835a99297d
785171d9-ae85-489a-a8c0-710b84c59793,eyTQ0Y6,Microônibus,Ônibus,9a98b502-c75f-4594-ae20-a13b42dd55e2
785171d9-ae85-489a-a8c0-710b84c59793,       ,Bicicleta,Bicicleta,db1dd028-41ae-4777-a12d-ccc853c62535
fa842b2a-8e21-4c9a-96aa-5f2e1479e923,DHkY0mG,Auto,Automóvel,1c98be95-8051-4f1a-9d42-e7a23fba5be1
fa842b2a-8e21-4c9a-96aa-5f2e1479e923,       ,Bicicleta,Bicicleta,2d3b5209-58f3-47c1-ac4c-ea641dd86381
09ec4b9b-0070-4953-88f2-d7941cc1921f,       ,Bicicleta,Bicicleta,1298bdfe-d804-491a-beab-db7db3cced4a
49df0bc1-5ef5-4c13-8922-75a9579030a4,       ,Auto,Automóvel,01a7f452-bbf9-4c7a-90d2-f94af8d05fd8
49df0bc1-5ef5-4c13-8922-75a9579030a4,       ,Bicicleta,Bicicleta,2864f5e8-4ac5-4a14-b505-43cf416a6572
eaa41fe3-871b-49ec-96f4-f3c0d6607dd9,TPJzmz0,Auto,Automóvel,4a9b712d-3dfd-4e0f-ba25-5ab3893c0274
eaa41fe3-871b-49ec-96f4-f3c0d6607dd9,       ,Bicicleta,Bicicleta,a6cdd23f-38cd-4fcb-b89e-7c1fc5ea5d5d
045562c8-c7da-4b20-beb5-e1ad3b9c371f,DcJY7mY,Caminhonete/Camioneta,Automóvel,8e7c41fd-467e-475a-aad6-4c866b447a01
045562c8-c7da-4b20-beb5-e1ad3b9c371f,       ,Bicicleta,Bicicleta,45729184-9190-4ce4-8764-0134c6a2b760
a388be03-a5fb-414b-9fd0-950d55399770,RytGz2Y,Caminhonete/Camioneta,Automóvel,b2b59582-ef5e-40a1-aa07-c58bd5995859
a388be03-a5fb-414b-9fd0-950d55399770,yi     ,Bicicleta,Bicicleta,e7b9f49c-1c1e-423a-a113-6e1e0cc834a5
334dec1b-29ad-4ecb-95a4-8790a617b893,vc5QQm0,Auto,Automóvel,5d315fa3-b13b-47f9-948e-5c593e7a58b7
334dec1b-29ad-4ecb-95a4-8790a617b893,       ,Bicicleta,Bicicleta,d4439ab0-7286-4bff-8b01-a0eaec6138b6
fb580b2c-31b9-4075-b0ea-5d27f33a82bb,eey6q62,Caminhonete/Camioneta,Automóvel,52f8abab-d82d-4db9-bda1-af4daa8b0537
fb580b2c-31b9-4075-b0ea-5d27f33a82bb,       ,Bicicleta,Bicicleta,1ceb5cc4-7fa2-4458-a88d-92a980a0c341
34cec7b9-7de8-4550-bb72-058de71b9064,       ,Bicicleta,Bicicleta,844f565f-f7e0-47c5-a471-b5b69f9d9f4f
1975786c-04cf-43f8-b503-de3d793e1bbe,DiJq277,Auto,Automóvel,1f110586-dbdb-436b-a386-95b58c48e5af
1975786c-04cf-43f8-b503-de3d793e1bbe,       ,Bicicleta,Bicicleta,67108229-20ff-46ab-b363-a428b243ade9
c5c82588-1115-41da-99dc-87749097b291,ev570zq,Auto,Automóvel,1576b968-a099-407e-b17d-2af412661e33
c5c82588-1115-41da-99dc-87749097b291,       ,Bicicleta,Bicicleta,17383082-7a9a-4aaf-85a9-e536f53a07e2
2e4fdafe-a714-402e-96e9-fea1fca1157e,DvW2zQ0,Auto,Automóvel,49498142-a600-4d4e-8732-3952376de12c
2e4fdafe-a714-402e-96e9-fea1fca1157e,       ,Bicicleta,Bicicleta,ab7f9ee0-f0bf-4278-bb39-91d2d2329c24
462d3521-c72a-43bd-9390-9ace3a71b998,RJl20m7,Ônibus,Ônibus,0f8bd305-3066-4386-bef3-68b0042519e2
462d3521-c72a-43bd-9390-9ace3a71b998,       ,Bicicleta,Bicicleta,d127876b-0fb8-427a-8e54-b69e75b7725d
9b5f5685-8398-4222-b83f-18f7709b809e,euuzqzY,Auto,Automóvel,2e5b84f4-3efe-4c3c-a8e0-8d011582616c
9b5f5685-8398-4222-b83f-18f7709b809e,       ,Bicicleta,Bicicleta,954a4109-2a2a-4916-a114-6a0bd11f1296
5a738757-91e8-4412-b1b0-bd667462fad0,RiczQ7q,Auto,Automóvel,9cecacbf-3de7-45ed-a3ab-0c0f2cdabfd3
5a738757-91e8-4412-b1b0-bd667462fad0,       ,Bicicleta,Bicicleta,9b3dbd2b-a1e2-4332-9dbe-a57ad4c4e058
1835d6ac-1139-4cf0-ad0b-ae177f6dce01,kndq776,Moto,Motocicleta,fac43097-4eee-4ac4-b060-8ac955f84932
1835d6ac-1139-4cf0-ad0b-ae177f6dce01,yi     ,Bicicleta,Bicicleta,cb14dbd3-2987-41bb-bc91-b2be44bffb16
367ea3f6-ebde-49e0-91c2-7dfa46744de6,ujVQmY2,Auto,Automóvel,12dff91b-7819-4dda-a9d5-75deaca4c7dc
367ea3f6-ebde-49e0-91c2-7dfa46744de6,yi     ,Bicicleta,Bicicleta,e170b6eb-bf15-48c8-95c0-14ab0e89d89a
74df4139-a066-4cb9-ace2-359154f1dc2d,uDuG700,Caminhão,Caminhão,fc82943b-f3d8-4425-860d-b6885084b556
74df4139-a066-4cb9-ace2-359154f1dc2d,       ,Bicicleta,Bicicleta,e1989542-8fe3-4150-bae6-f0c141fdaa7c
421e5424-7758-43da-862a-055042cdd669,       ,Bicicleta,Bicicleta,45b69ffe-19e9-454c-8f18-d9f381d77175
421e5424-7758-43da-862a-055042cdd669,       ,Auto,Automóvel,fb9ccdb3-ede5-48fd-8206-39d38c9abf3c
77900562-e40f-471d-b85f-1c49c68a6551,eHtGm26,Ônibus Urbano,Ônibus,33906a86-a302-4c75-87ff-8794396a67e0
77900562-e40f-471d-b85f-1c49c68a6551,yi     ,Bicicleta,Bicicleta,eed7ba80-8e30-4d98-9210-2e58bfa08653
f1074e4e-2e5e-473c-a6c7-a5acc429a63e,eeJq2GG,Auto,Automóvel,74fb143c-7bb7-4b8e-a8ad-594a376160cb
f1074e4e-2e5e-473c-a6c7-a5acc429a63e,       ,Bicicleta,Bicicleta,16ec8bb9-c624-4b60-bf6a-52d19758b994
447c5c1c-dd37-438c-8fc5-e0b092fc3e4d,yi     ,Sem Informação,Sem Informação,d87bad59-3d63-4e60-9c37-17e07ad04dea
447c5c1c-dd37-438c-8fc5-e0b092fc3e4d,yi     ,Bicicleta,Bicicleta,a8bfc5f8-1ca8-4ca3-a4b5-3f958075fcfc
b1dcc5ef-ffdf-488b-b818-18be3d2f20b1,DcdYqm2,Ônibus,Ônibus,4a8c2e17-38a5-4430-89cc-3fd08c80b6ce
b1dcc5ef-ffdf-488b-b818-18be3d2f20b1,yi     ,Bicicleta,Bicicleta,a7693eb9-3fdc-4b62-9c76-0584b0b5d762
9d613e20-084f-4693-9645-8f124f02619e,       ,Bicicleta,Bicicleta,81026e31-14fe-44cf-bf32-984fe294e3cb
9d613e20-084f-4693-9645-8f124f02619e,       ,Ônibus,Ônibus,77f408fd-5779-4a9e-ac9b-429d6c34ecc0
9965d94e-05c3-4895-bd08-23427032f247,DHc6Q7Y,Moto,Motocicleta,0f9cbeb0-bc23-492f-814c-f59a14039ac0
9965d94e-05c3-4895-bd08-23427032f247,       ,Bicicleta,Bicicleta,d771dae8-dc9f-4c2a-9876-a6da780ea9e9
418bc1b3-d5c6-4ec6-adca-5a8e707f77de,DWJm7mq,Auto,Automóvel,5f690b49-d973-463b-b48b-2d0b48966685
418bc1b3-d5c6-4ec6-adca-5a8e707f77de,       ,Bicicleta,Bicicleta,9bd75cc7-4ede-41a2-b2a8-bf3c4766cab7
7bf732d3-122f-4291-9495-372a7bef4a9e,uCCm07z,Auto,Automóvel,f61b6de4-4740-41e3-a598-c757c31a20be
7bf732d3-122f-4291-9495-372a7bef4a9e,yi     ,Bicicleta,Bicicleta,8ba45dfa-b0f6-4f1a-b549-2e505c5a96e6
c9da776e-bbae-42b2-a8c3-61a49f39ade5,DcdQQq6,Caminhonete/Camioneta,Automóvel,150bb3c9-e24a-44d2-91b2-c39365a6a62c
c9da776e-bbae-42b2-a8c3-61a49f39ade5,       ,Bicicleta,Bicicleta,71cde773-1f50-4a79-a62b-b971e9478ac6
fde56f85-3953-4e64-b4bc-7f9e46f480fa,eiJY6qG,Auto,Automóvel,f6bab8f5-1031-45e8-a10c-f71b3487d262
fde56f85-3953-4e64-b4bc-7f9e46f480fa,       ,Bicicleta,Bicicleta,e7824fb6-839d-4287-8458-2cc5dae46bc8
22e37801-3e87-40e2-9e6d-c000bbeaeb54,nevqG26,Auto,Automóvel,32ba57bb-8618-4c4d-9c32-14988865a098
22e37801-3e87-40e2-9e6d-c000bbeaeb54,       ,Bicicleta,Bicicleta,44d57a87-c879-4102-a23e-ecbbe5bab309
8daa9375-bd35-438c-a831-eb94aac797a3,tdR70z2,Auto,Automóvel,684d6bf8-019c-435a-99ed-7d07d72917c8
8daa9375-bd35-438c-a831-eb94aac797a3,       ,Bicicleta,Bicicleta,0be57f0c-ec2b-43ea-ba35-96d1fa934870
c26b2f4a-4f48-4e06-b9c8-9322cae09f38,yi     ,Bicicleta,Bicicleta,e54d3692-1cb1-4110-8b63-cdd4a3d68199
c26b2f4a-4f48-4e06-b9c8-9322cae09f38,RdH0G6G,Auto,Automóvel,22ae3c72-28c8-4a85-a125-a384516e06da
2e186816-5fc4-4283-ad3f-9a4945b1492a,       ,Bicicleta,Bicicleta,6bd8925f-3e6a-4b42-938b-aebdcab7c74b
cc23ccaa-dc6d-4ccf-9bb2-3fb02df16e4c,Reyz7m6,Auto,Automóvel,7e5f36ae-3cd0-4958-9246-4724a02864b6
cc23ccaa-dc6d-4ccf-9bb2-3fb02df16e4c,       ,Bicicleta,Bicicleta,30a0b347-2c08-4f25-a7ba-5012aec1c3e1
34568502-c712-4abd-90a0-c03bb507d13b,eVPq72G,Auto,Automóvel,448c8da4-474f-41d6-9dd3-588cbdcb08c5
34568502-c712-4abd-90a0-c03bb507d13b,yi     ,Bicicleta,Bicicleta,ca0376c4-a463-47f5-863d-1c9d27129f6a
4859d573-29c4-4032-9705-8fa29821ef58,luyYQmz,Auto,Automóvel,44f02113-b5a8-4015-8488-0300f28ecadf
4859d573-29c4-4032-9705-8fa29821ef58,       ,Bicicleta,Bicicleta,8d83b1a8-7454-4f40-98a3-051fc1092f72
0fcc67e4-12ac-4f5d-903f-fa77a50f9a0e,DntYY2Y,Auto,Automóvel,2ed27840-fc55-4a37-9513-5ed900ddb439
0fcc67e4-12ac-4f5d-903f-fa77a50f9a0e,yi     ,Bicicleta,Bicicleta,2ef750a2-aa4d-41b6-be08-1368adfaaa59
f79eb7ec-6d64-4a2a-aeba-f64369869a3a,yi     ,Bicicleta,Bicicleta,1327ace9-a5ca-48f5-8143-218cc031a838
cf138be7-b760-4fce-b306-485eca3d7983,       ,Bicicleta,Bicicleta,a179f962-d05e-4e1f-95e2-a98d50397fa6
cf138be7-b760-4fce-b306-485eca3d7983,       ,Sem Informação,Sem Informação,e0b82a25-b761-4460-9def-15cc777efea6
d894bdcb-1a30-4bbd-9ef0-3e53fb979d62,DeN2QGG,Ônibus,Ônibus,f28507f0-b9ce-4ae7-8605-e36f86d4e100
d894bdcb-1a30-4bbd-9ef0-3e53fb979d62,       ,Bicicleta,Bicicleta,55bb56d4-ade0-4efa-9274-2b92824371c9
77f1d0d0-414c-4f74-929a-dbb7c39ee4cb,luH20Qq,Auto,Automóvel,8e9b2717-486b-47c4-b50e-2a039075a7f7
77f1d0d0-414c-4f74-929a-dbb7c39ee4cb,       ,Bicicleta,Bicicleta,a7322c85-021a-4b71-91b6-d9ebcd6a0cde
1c51e0e0-7642-42d5-8958-8babda8a5fb5,RDuGmYq,Auto,Automóvel,2454da36-3015-42e0-96ad-072be93c8ac6
1c51e0e0-7642-42d5-8958-8babda8a5fb5,yi     ,Bicicleta,Bicicleta,97b78017-b001-444a-9217-c8e2a2abf5f2
fcfe2829-988b-4f49-8c39-98f74dbe6eae,       ,Bicicleta,Bicicleta,f7042561-a7de-414e-b2d8-52f58cec74dd
84e38a93-9417-4c9f-9770-060f6eed8d75,       ,Auto,Automóvel,34d40b74-b5d7-403a-af67-f87d1f06a9cf
84e38a93-9417-4c9f-9770-060f6eed8d75,       ,Bicicleta,Bicicleta,3d704712-7d81-4223-89c0-de5580dc0b5e
788b6fa5-4c17-4fcb-8658-984d7f7fc345,       ,Bicicleta,Bicicleta,e6030e9b-13ec-4645-92cd-35730592180f
788b6fa5-4c17-4fcb-8658-984d7f7fc345,       ,Bicicleta,Bicicleta,9396b6ea-39be-4822-8734-53648d41e6eb
6f9f95c2-768c-4122-9141-1650f84eb0ba,RClQGq2,Auto,Automóvel,9ba9756a-27e8-4fa7-802b-ce20315ebc56
6f9f95c2-768c-4122-9141-1650f84eb0ba,yi     ,Bicicleta,Bicicleta,4d1e34c7-22c8-4787-9232-e860c200ebc8
bab8f28f-83e7-4212-834e-13a1c9354964,DkyG2Y0,Auto,Automóvel,bb8d5224-7772-4f57-8676-629e184a8097
bab8f28f-83e7-4212-834e-13a1c9354964,       ,Bicicleta,Bicicleta,3744b73e-84e6-4f11-88d5-cf0832c4c30b
669255b3-79c5-44a7-8fbf-0188da1388d9,Dy97067,Moto,Motocicleta,54055306-b816-4509-b25a-7f4b3a271a73
669255b3-79c5-44a7-8fbf-0188da1388d9,       ,Bicicleta,Bicicleta,4a0fad45-3f39-4ce8-9179-e8eb7f7b8085
d5d37a68-d0ed-4a1e-9ca9-236faa0299e8,DDuG007,Auto,Automóvel,50ee03e5-b4f1-4c38-afb9-51d0905f1e72
d5d37a68-d0ed-4a1e-9ca9-236faa0299e8,yi     ,Bicicleta,Bicicleta,94d67a47-8edd-45d2-8507-c4fbf3fb5614
2deec48e-d8f6-4288-b0a8-28f1e10ae3c9,DCWzq0m,Ônibus,Ônibus,11546ef4-e78b-4cfc-b7b2-213a305035e8
2deec48e-d8f6-4288-b0a8-28f1e10ae3c9,yi     ,Bicicleta,Bicicleta,41270829-c67e-4093-844a-8b0b18f79fa0
f268e4ef-f270-4598-8a0a-83800a728247,jCc2YmY,Auto,Automóvel,d88a9f77-4c0b-403f-aade-ac6127402338
f268e4ef-f270-4598-8a0a-83800a728247,yi     ,Bicicleta,Bicicleta,d98f01b9-b8a8-4ed1-b97c-e0f85e5a9e08
f87e82df-1020-4b38-bce5-6cd4eb5200c8,RNuQ26z,Moto,Motocicleta,3c301337-c2ee-48f6-ba75-52994f23adb8
f87e82df-1020-4b38-bce5-6cd4eb5200c8,       ,Bicicleta,Bicicleta,67cc919d-aa95-432d-b8fd-fa9a53c32d78
ecbca47c-3b79-4567-b9f7-9a2186e5fdd2,eD52mqm,Auto,Automóvel,7edc18b5-fdd7-4505-a888-b12ec5b2fb6a
ecbca47c-3b79-4567-b9f7-9a2186e5fdd2,       ,Bicicleta,Bicicleta,81961e30-795a-4c3e-8ec5-50ce3fd42aca
b7cfac72-b2ba-42a6-b3eb-edb662572c4d,RHc2G26,Auto,Automóvel,a7cd881e-56d2-4aa3-aca3-b87c4c603974
b7cfac72-b2ba-42a6-b3eb-edb662572c4d,yi     ,Bicicleta,Bicicleta,bb7fefcd-76f5-46a3-954e-a7c3c7e434b6
6b931360-0be2-48f4-b8e7-9780487fbc8d,       ,Moto,Motocicleta,b9bb04c7-5aa0-47da-ac4e-b523c5f15969
6b931360-0be2-48f4-b8e7-9780487fbc8d,       ,Bicicleta,Bicicleta,53616e2d-dff3-4faa-b4ab-62464b0f2f01
dce56f09-babe-4a65-b55a-efc43cac43f6,yi     ,Bicicleta,Bicicleta,a3401650-d422-4a7b-bf18-9c368e6e9110
40f9ca56-6085-4fe8-b628-c3814b07e655,le9qYY2,Microônibus,Ônibus,6f6e3f65-2f8e-481c-9ee2-271d6b28e32b
40f9ca56-6085-4fe8-b628-c3814b07e655,       ,Bicicleta,Bicicleta,f94b1c4e-0b6b-41a5-8dab-47651259dfb5
20b68c72-5abf-4420-9f55-e9b5e9571f1a,ejim77z,Auto,Automóvel,95090c10-726e-4b8c-b0f6-f82203d4248a
20b68c72-5abf-4420-9f55-e9b5e9571f1a,       ,Bicicleta,Bicicleta,81ee6920-72af-43c8-a49c-eda4683570c8
00372726-7717-463d-b478-3ff7f1e60276,D9y6676,Caminhonete/Camioneta,Automóvel,afe7cbe3-f843-489d-ac6e-8e38728f8ec3
00372726-7717-463d-b478-3ff7f1e60276,       ,Bicicleta,Bicicleta,3fcfdecf-96f2-4fa3-803d-84430ca54c1d
e10e9982-805a-439b-8702-68e6e91e934b,       ,Bicicleta,Bicicleta,07d641bf-c953-4b34-81e8-a4aa7dde5d80
f7717b1f-db7a-445c-8392-fd6302aff324,eDazzQ2,Caminhonete/Camioneta,Automóvel,a116209e-73bb-42e1-9b85-00e31cb38a2a
f7717b1f-db7a-445c-8392-fd6302aff324,       ,Bicicleta,Bicicleta,8ad6cac1-db78-4b14-9f84-2ab3cabab400
2380f5c2-2957-4f8c-9d22-80c437ffa91a,eNc7q0Q,Auto,Automóvel,250c41e3-458f-45dd-885a-58a54903676a
2380f5c2-2957-4f8c-9d22-80c437ffa91a,       ,Bicicleta,Bicicleta,0ce35370-b43f-4f3c-a3e7-6a9c726669f8
097dd464-966c-4651-9179-f1849f9beea6,DXH7GQq,Moto,Motocicleta,e45772fd-868a-47c7-970e-278b8359da32
097dd464-966c-4651-9179-f1849f9beea6,       ,Bicicleta,Bicicleta,f706554e-b3fa-4895-9aef-54df0d101b3b
33352aee-a7ae-4399-9507-c58f57432e47,lJl760Y,Auto,Automóvel,c37f1aa9-f218-431c-80ac-8b3ab4da1793
33352aee-a7ae-4399-9507-c58f57432e47,       ,Bicicleta,Bicicleta,7becb595-4e54-4e9c-b7aa-f1235f71d681
aa778dde-7afd-4d27-bac5-04abff873ef2,TR5q67q,Auto,Automóvel,bdb9c75c-b315-4812-a8bf-d52c7c042fd9
aa778dde-7afd-4d27-bac5-04abff873ef2,       ,Bicicleta,Bicicleta,732965a2-0545-4201-8f57-82ea57a297f1
e45b5245-75cd-45d7-a31b-1acc51eedf05,Dejz202,Moto,Motocicleta,e6d09953-c2ee-4d36-a61d-828f57d5a971
e45b5245-75cd-45d7-a31b-1acc51eedf05,       ,Bicicleta,Bicicleta,e2b38d2c-4b53-4251-b918-e5fa0d69434d
a6e1c78d-dabc-4d30-9091-30358ae1aba4,nJJq76m,Caminhão,Caminhão,7abd0506-2e3d-4b67-8e46-8c10fbdcafa0
a6e1c78d-dabc-4d30-9091-30358ae1aba4,       ,Bicicleta,Bicicleta,78361b0b-021d-4b7a-a84c-9e083e295eac
df4253c8-5e39-40bc-ba49-844fc3c581a2,       ,Moto,Motocicleta,8cfb87dc-949a-41b5-881d-8bd064f64b44
df4253c8-5e39-40bc-ba49-844fc3c581a2,       ,Bicicleta,Bicicleta,a4ea1999-8660-4b4b-bf36-c7c4553ff5c4
33cb12dc-4af4-45a5-8700-58026c5821ef,cVc2QQm,Auto,Automóvel,cc554a45-9a0a-49fc-ae3a-c93b5daf3b29
