,id_acidente,latitude,longitude,endereco1,endereco2,data,cod_acid,tipo_acid,feridas,mortas,automovel,caminhonete,carreta,jipe,bicicleta,moto,moto_taxi,micro_onibus,onibus,onibus_urbano,onibus_fretado,caminhao,van,vuc,outros,carroca,sem_informacao
23789,D021800326,-23.5377,-46.5471,AV ARICANDUVA,nan,2018-02-21 11:21:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23790,D021800327,-23.5047,-46.4922,RUA JACOME TELES DE MENEZES,nan,2018-02-10 15:20:00,2,Colisao transversal,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23791,D021800329,-23.5245,-46.5988,AV MORVAN DIAS DE FIGUEIREDO,nan,2018-02-22 09:00:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23792,D021800330,-23.7415,-46.6805,RUA JEQUIRITUBA,nan,2018-02-22 06:05:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23793,D021800333,-23.4807,-46.6025,RUA PAULO DE FARIA,RUA PARANABI,2018-02-24 12:30:00,2,Sem Informacao,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23794,D021800337,-23.4751,-46.6086,AV CEL SEZEFREDO FAGUNDES,RUA CURUPITE,2018-02-28 09:45:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23795,D021800338,-23.5071,-46.7024,AV OTAVIANO ALVES DE LIMA,nan,2018-02-16 17:30:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23796,D021800340,-23.5784,-46.4812,AV MARIA LUIZA AMERICANO,nan,2018-02-27 15:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23797,D021800344,-23.5422,-46.5667,RUA ITAPURA,nan,2018-02-08 06:53:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23798,D021800354,-23.6256,-46.6875,AV ROQUE PETRONI JUNIOR,nan,2018-02-23 06:40:00,2,Colisao lateral,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23799,D021800357,-23.4802,-46.6475,RUA SAINT GALL,nan,2018-02-01 10:03:00,2,Choque,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23800,D021800358,-23.5915,-46.7407,PRACA ENG LUIS VIEIRA DE C MESQUITA,nan,2018-02-21 17:44:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23801,D021800359,-23.5241,-46.6858,RUA DR AUGUSTO DE MIRANDA,nan,2018-02-08 09:10:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23802,D021800360,-23.4797,-46.6158,RUA CEL ROBERVAL DE MENEZES,nan,2018-02-08 12:20:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23803,D021800361,-23.6772,-46.6371,RUA VENTURA GARCIA CALDERON,nan,2018-02-25 04:01:00,4,Atropelamento,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23804,D021800362,-23.4924,-46.4395,RUA JOSE OTONI,nan,2018-02-01 13:36:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23805,D021800363,-23.5814,-46.5851,RUA IBITIRAMA,nan,2018-02-04 07:09:00,2,Choque,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23806,D021800364,-23.4817,-46.591,AV GUSTAVO ADOLFO,nan,2018-02-10 11:45:00,2,Colisao frontal,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23807,D021800365,-23.8128,-46.7353,AV SADAMU INOUE,nan,2018-02-02 13:45:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23808,D021800367,-23.6167,-46.7089,AV MORUMBI,nan,2018-02-23 09:10:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23809,D021800372,-23.6897,-46.6974,AV INTERLAGOS,nan,2018-02-08 06:10:00,2,Colisao transversal,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23810,D021800373,-23.4929,-46.4415,AV MAL TITO,RUA MIGUEL ANGELO LAPENA,2018-02-04 13:50:00,2,Colisao transversal,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23811,D021800374,-23.5544,-46.5899,AV CASSANDOCA,nan,2018-02-16 18:35:00,2,Colisao,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23812,D021800377,-23.5177,-46.6344,RUA MASSINET SORCINELLI,AV ASSIS CHATEAUBRIAND,2018-02-03 06:59:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23813,D021800378,-23.511999999999997,-46.513999999999996,AV S MIGUEL,nan,2018-02-11 20:06:00,4,Atropelamento,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23814,D021800379,-23.5248,-46.4789,RUA SONHO GAUCHO,nan,2018-02-17 09:10:00,2,Colisao,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23815,D021800380,-23.5075,-46.4355,AV MOACIR DANTAS ITAPICURU,nan,2018-02-24 21:38:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23816,D021800381,-23.5413,-46.6451,RUA DO AROUCHE,nan,2018-02-20 20:00:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23817,D021800385,-23.7068,-46.7127,AV ATLANTICA ANT. ROBERT KENNEDY,nan,2018-02-11 01:00:00,2,Capotamento,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23818,D021800386,-23.6222,-46.4479,AV SAPOPEMBA,nan,2018-02-17 12:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23819,D021800389,-23.5211,-46.63,AV SANTOS DUMONT,nan,2018-02-22 11:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23820,D021800390,-23.5452,-46.3929,RUA INACIO DE OLIVEIRA CAMPOS,nan,2018-02-11 01:15:00,2,Choque,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23821,D021800399,-23.5823,-46.6737,RUA TABAPUA,RUA DR RENATO PAES DE BARROS,2018-02-06 20:55:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23822,D021800401,-23.8663,-46.6825,ESTRADA DA BARRAGEM,nan,2018-02-06 17:47:00,2,Colisao frontal,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23823,D021800402,-23.5357,-46.4685,RUA JAGUARUNDI,nan,2018-02-04 15:10:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23824,D021800403,-23.6759,-46.7901,ESTRADA DE ITAPECERICA,nan,2018-02-11 23:30:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23825,D021800409,-23.7646,-46.7164,AV SEN TEOTONIO VILELA,nan,2018-02-03 07:49:00,2,Choque,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23826,D021800411,-23.495,-46.3739,RUA SARGACO,nan,2018-02-24 16:18:00,2,Choque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827,D021800413,-23.5756,-46.6575,AV BRIG LUIS ANTONIO,nan,2018-02-22 15:00:00,2,Colisao transversal,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23828,D021800418,-23.6862,-46.7544,ESTRADA GUAVIRUTUBA,ESTRADA DA BARONESA,2018-02-14 01:29:00,2,Choque,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23829,D021800419,-23.6648,-46.6583,AV CUPECE,nan,2018-02-18 02:30:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23830,D021800422,-23.5563,-46.66,RUA HADDOCK LOBO,nan,2018-02-07 15:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23831,D021800424,-23.5417,-46.5566,RUA ANTONIO DE BARROS,RUA IDA MOREIRA,2018-02-22 10:15:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23832,D021800426,-23.5596,-46.5129,AV ARICANDUVA,nan,2018-02-17 01:30:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23833,D021800427,-23.6123,-46.6569,AV MOREIRA GUIMARAES,nan,2018-02-02 10:30:00,2,Colisao traseira,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23834,D021800435,-23.5842,-46.5801,AV PROF LUIZ IGNACIO ANHAIA MELLO,nan,2018-02-26 07:30:00,2,Colisao lateral,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23835,D021800441,-23.5417,-46.5815,AV ALCANTARA MACHADO,nan,2018-02-11 19:10:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23836,D021800444,-23.6561,-46.6145,AV DO CURSINO,nan,2018-02-24 14:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23837,D021800445,-23.5362,-46.4562,RUA PDE VIEGAS DE MENEZES,nan,2018-02-24 12:28:00,4,Atropelamento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23838,D021800446,-23.4714,-46.599,AV MAZZEI,nan,2018-02-26 07:10:00,4,Atropelamento,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23839,D021800447,-23.674,-46.7734,AV COMEN SANT'ANNA,nan,2018-02-18 04:30:00,2,Choque,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,D021800448,-23.6109,-46.5949,ESTRADA DAS LAGRIMAS,nan,2018-02-05 00:01:00,2,Choque,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23841,D021800450,-23.5073,-46.7102,AV MARGINAL DO RIO TIETE,nan,2018-02-18 16:30:00,2,Colisao lateral,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23842,D021800451,-23.7231,-46.6982,AV SEN TEOTONIO VILELA,nan,2018-02-14 17:54:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23843,D021800457,-23.4694,-46.6587,AV PARADA PINTO,nan,2018-02-11 01:15:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23844,D021800461,-23.6022,-46.4891,AV RIACHO DOS MACHADOS,nan,2018-02-03 19:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23845,D021800463,-23.6016,-46.4787,RUA AUGUSTO GIORGIO,RUA CARLOS VIVALDI,2018-02-04 01:00:00,2,Colisao,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23846,D021800465,-23.6321,-46.6453,AV ENG ARMANDO DE ARRUDA PEREIRA,nan,2018-02-04 11:05:00,2,Queda ocupante dentro,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23847,D021800466,-23.5459,-46.575,RUA SERRA DE BRAGANCA,nan,2018-02-07 16:30:00,2,Colisao,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23848,D021800467,-23.601,-46.68899999999999,RUA RIO DA PRATA,AV NOVA INDEPENDENCIA,2018-02-20 19:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23849,D021800468,-23.6071,-46.751000000000005,RUA JOSE FELIX,nan,2018-02-07 06:20:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23850,D021800472,-23.5739,-46.4158,ESTRADA IGUATEMI,ESTRADA DO BARRO BRANCO *ANT. R.DOS CUNHA,2018-02-21 07:14:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23851,D021800475,-23.4527,-46.736999999999995,ESTRADA TAIPAS,nan,2018-02-09 19:20:00,2,Colisao transversal,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23852,D021800476,-23.5857,-46.6295,AV ENG LUIZ GOMES CARDIM SANGIRARDI,nan,2018-02-09 08:30:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23853,D021800482,-23.5398,-46.7039,RUA CERRO CORA,nan,2018-02-08 08:30:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23854,D021800485,-23.5307,-46.6209,AV VAUTIER,nan,2018-02-15 08:30:00,2,Colisao traseira,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23855,D021800490,-23.7144,-46.6966,RUA DR PAULO DE BARROS WHITAKER,nan,2018-02-23 12:00:00,2,Colisao frontal,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23856,D021800491,-23.5149,-46.4573,ESTRADA DO IMPERADOR,RUA DOS ESCOTEIROS,2018-02-04 05:49:00,2,Colisao frontal,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23857,D021800495,-23.4999,-46.6278,RUA ALFREDO PUJOL,nan,2018-02-22 19:30:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23858,D021800496,-23.8154,-46.7348,AV SADAMU INOUE,nan,2018-02-19 20:20:00,2,Colisao lateral,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23859,D021800497,-23.5176,-46.6543,AV DR ABRAAO RIBEIRO,nan,2018-02-23 07:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23860,D021800498,-23.6024,-46.6565,ALAMEDA DOS MARACATINS,nan,2018-02-24 16:30:00,4,Atropelamento,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23861,D021800499,-23.5543,-46.6329,RUA CONS FURTADO,nan,2018-02-08 00:10:00,2,Queda ocupante dentro,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23862,D021800502,-23.4867,-46.7597,AV JORN PAULO ZINGG,RUA VALENTINO CARDOSO,2018-02-03 07:50:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23863,D021800503,-23.5972,-46.7241,RUA DR JOSE MARIA WHITAKER,nan,2018-02-23 18:22:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23864,D021800505,-23.5045,-46.4038,ESTRADA DOM JOAO NERY,nan,2018-02-12 01:15:00,2,Colisao frontal,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23865,D021800508,-23.660999999999998,-46.7115,AV DAS NACOES UNIDAS,nan,2018-02-19 22:47:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23866,D021800509,-23.4446,-46.5683,VIA FERNAO DIAS,nan,2018-02-25 20:45:00,2,Colisao,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23867,D021800513,-23.506999999999998,-46.7168,AV MARGINAL DO RIO TIETE,nan,2018-02-01 08:30:00,2,Colisao lateral,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23868,D021800517,-23.5252,-46.4179,AV NORDESTINA,nan,2018-02-18 02:30:00,2,Colisao transversal,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23869,D021800522,-23.603,-46.4299,AV BENTO GUELFI,nan,2018-02-16 07:40:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23870,D021800523,-23.514,-46.3902,RUA TIBURCIO DE SOUSA,RUA CONSTANTINO GOMES,2018-02-05 18:48:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23871,D021800525,-23.6226,-46.5911,ESTRADA DAS LAGRIMAS,nan,2018-02-07 15:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23872,D021800526,-23.5704,-46.5716,PRACA DOMINGOS BARBOSA,nan,2018-02-21 10:40:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23873,D021800529,-23.570999999999998,-46.6128,RUA OUVID PORTUGAL,RUA ARI CAJADO,2018-02-10 14:48:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23874,D021800531,-23.5253,-46.7131,RUA BRIG GAVIAO PEIXOTO,nan,2018-02-19 13:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23875,D021800532,-23.5382,-46.6363,RUA DOS TIMBIRAS,nan,2018-02-21 18:02:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23876,D021800533,-23.4575,-46.6585,RUA ANTONIO DA FRANCA E HORTA,nan,2018-02-13 01:12:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23877,D021800536,-23.585,-46.4423,AV JACU-PESSEGO/NOVA TRABALHADORE,nan,2018-02-01 23:20:00,2,Colisao,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23878,D021800539,-23.6186,-46.6342,RUA GAL CHAGAS SANTOS,nan,2018-02-01 22:00:00,2,Colisao,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23879,D021800540,-23.6338,-46.6409,AV ENG ARMANDO DE ARRUDA PEREIRA,RUA GUATAPARA,2018-02-05 17:40:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23880,D021800541,-23.5517,-46.5773,AV SALIM FARAH MALUF,nan,2018-02-25 14:04:00,4,Atropelamento,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23881,D021800542,-23.6177,-46.7016,AV MARGINAL DO RIO PINHEIROS (SYL,nan,2018-02-17 14:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23882,D021800543,-23.5278,-46.4705,RUA PARATINIM,nan,2018-02-07 22:23:00,2,Colisao,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23883,D021800550,-23.4605,-46.5854,AV PAULO LINCOLN DO VALLE PONTIN,nan,2018-02-08 09:00:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23884,D021800554,-23.5648,-46.6469,AV BRIG LUIS ANTONIO,RUA DR FAUSTO FERRAZ,2018-02-12 04:30:00,2,Colisao lateral,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23885,D021800555,-23.5956,-46.5425,AV DO ORATORIO,nan,2018-02-02 22:39:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23886,D021800556,-23.706,-46.784,ESTRADA M'BOI MIRIM,nan,2018-02-17 22:38:00,2,Choque,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23887,D021800560,-23.6069,-46.5013,AV ARQ VILANOVA ARTIGAS,nan,2018-02-10 10:58:00,4,Atropelamento,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23888,D021800563,-23.6177,-46.7016,AV MARGINAL DO RIO PINHEIROS (SYL,nan,2018-02-22 08:35:00,2,Queda moto/bicicleta,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23889,D021800565,-23.6536,-46.7595,ESTRADA DE ITAPECERICA,nan,2018-02-27 19:40:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23890,D021800568,-23.5005,-46.6256,RUA VOLUNTARIOS DA PATRIA,nan,2018-02-08 14:14:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23891,D021800572,-23.4558,-46.7018,RUA AURELIO BRASIL RIBEIRO,nan,2018-02-16 12:14:00,4,Atropelamento,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23892,D021800573,-23.6617,-46.7796,ESTRADA DE ITAPECERICA,nan,2018-02-17 03:40:00,2,Colisao frontal,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23893,D021800576,-23.5495,-46.6875,RUA FELIPE CAVALCANTI,nan,2018-02-17 12:56:00,4,Atropelamento,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23894,D021800578,-23.4601,-46.6772,RUA S GONCALO DO ABAETE,nan,2018-02-09 19:39:00,2,Colisao,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23895,D021800579,-23.557,-46.4755,AV MARIA LUIZA AMERICANO,nan,2018-02-11 01:30:00,2,Queda ocupante fora,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23896,D021800584,-23.473000000000003,-46.5887,AV GUAPIRA,nan,2018-02-23 11:45:00,2,Sem Informacao,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23897,D021800586,-23.4781,-46.5677,RUA CAP RUBENS,nan,2018-02-25 17:45:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23898,D021800592,-23.5367,-46.6674,RUA CARDOSO DE ALMEIDA,nan,2018-02-19 14:38:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23899,D021800594,-23.5228,-46.6132,RUA DR MIGUEL PAULO CAPALBO,nan,2018-02-11 17:30:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23900,D021800595,-23.4718,-46.7045,RUA VALENCIO AUGUSTO DE B. FILHO,nan,2018-02-08 07:57:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23901,D021800603,-23.4473,-46.5756,AV ARLEY GILBERTO DE ARAUJO,nan,2018-02-09 19:43:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23902,D021800604,-23.6013,-46.6295,RUA JUREIA,RUA PDE MACHADO,2018-02-16 13:10:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23903,D021800605,-23.5809,-46.6841,AV CIDADE JARDIM,nan,2018-02-15 17:50:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23904,D021800606,-23.4763,-46.6412,AV DIREITOS HUMANOS,nan,2018-02-02 06:10:00,2,Choque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23905,D021800607,-23.5508,-46.4607,RUA ITAPITANGA,nan,2018-02-18 16:00:00,2,Queda moto/bicicleta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23906,D021800608,-23.5193,-46.653999999999996,RUA CRUZEIRO,nan,2018-02-16 21:59:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23907,D021800609,-23.5286,-46.6345,RUA AMAZONAS,nan,2018-02-03 21:38:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23908,D021800614,-23.5661,-46.6686,RUA COLOMBIA,RUA ESTADOS UNIDOS,2018-02-03 12:32:00,2,Colisao traseira,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23909,D021800617,-23.4922,-46.7,AV MIN PETRONIO PORTELA,nan,2018-02-24 09:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23910,D021800623,-23.6258,-46.66,PRACA COMTE LINNEU GOMES,nan,2018-02-18 22:23:00,2,Choque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23911,D021800625,-23.4656,-46.678999999999995,AV DEP CANTIDIO SAMPAIO,nan,2018-02-09 07:24:00,2,Colisao transversal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23912,D021800626,-23.5875,-46.5498,RUA DR ARNALDO BARBOSA,nan,2018-02-03 12:35:00,2,Choque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23913,D021800627,-23.6037,-46.6283,RUA LUIS GOIS,nan,2018-02-20 22:15:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23914,D021800630,-23.6177,-46.7016,AV MARGINAL DO RIO PINHEIROS (SYL,nan,2018-02-10 20:50:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23915,D021800634,-23.6678,-46.6515,AV CUPECE,nan,2018-02-02 18:00:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23916,D021800638,-23.5362,-46.5594,RUA MELO PEIXOTO,RUA CESARIO GALERO,2018-02-02 10:40:00,2,Colisao transversal,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23917,D021800641,-23.5912,-46.6313,RUA VERGUEIRO,RUA CD DE IRAJA,2018-02-05 16:00:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23918,D021800642,-23.4947,-46.4102,AV MAL TITO,nan,2018-02-24 12:00:00,4,Atropelamento,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23919,D021800647,-23.5722,-46.5042,AV DOS LATINOS,AV ARICANDUVA,2018-02-16 05:20:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23920,D021800650,-23.6139,-46.7008,AV MAGALHAES DE CASTRO,AV ULYSSES REIS DE MATTOS,2018-02-05 18:45:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23921,D021800651,-23.513,-46.673,AV OTAVIANO ALVES DE LIMA,nan,2018-02-02 15:30:00,2,Colisao lateral,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23922,D021800654,-23.6118,-46.4774,AV SAPOPEMBA,nan,2018-02-23 00:30:00,2,Colisao traseira,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23923,D021800656,-23.5342,-46.5464,AV CD DE FRONTIN,nan,2018-02-09 08:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23924,D021800660,-23.6852,-46.75,AV GUARAPIRANGA,nan,2018-02-08 13:30:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
